"radon" "state" "log_radon" "floor" "countyname" "countyID" "fips" "uranium" "log_uranium"
0.7 "MN" -0.356674943938732 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1 "MN" 0 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1.9 "MN" 0.641853886172395 0 "REDWOOD" 62 27127 1.44242 0.366322258590098
3.8 "MN" 1.33500106673234 0 "REDWOOD" 62 27127 1.44242 0.366322258590098
8.9 "MN" 2.18605127673809 0 "REDWOOD" 62 27127 1.44242 0.366322258590098
7.4 "MN" 2.00148000021012 0 "REDWOOD" 62 27127 1.44242 0.366322258590098
20.7 "MN" 3.03013370027132 1 "REDWOOD" 62 27127 1.44242 0.366322258590098
6 "MN" 1.79175946922805 0 "RENVILLE" 63 27129 1.46313 0.380577976600215
2.1 "MN" 0.741937344729377 0 "RENVILLE" 63 27129 1.46313 0.380577976600215
5.8 "MN" 1.75785791755237 1 "RENVILLE" 63 27129 1.46313 0.380577976600215
9.7 "MN" 2.27212588550934 0 "RICE" 64 27131 1.21306 0.193146092877103
6.4 "MN" 1.85629799036563 0 "RICE" 64 27131 1.21306 0.193146092877103
4.6 "MN" 1.52605630349505 0 "RICE" 64 27131 1.21306 0.193146092877103
5.6 "MN" 1.7227665977411 0 "RICE" 64 27131 1.21306 0.193146092877103
19 "MN" 2.94443897916644 0 "RICE" 64 27131 1.21306 0.193146092877103
2.4 "MN" 0.8754687373539 1 "RICE" 64 27131 1.21306 0.193146092877103
3 "MN" 1.09861228866811 0 "RICE" 64 27131 1.21306 0.193146092877103
5.1 "MN" 1.62924053973028 0 "RICE" 64 27131 1.21306 0.193146092877103
7.7 "MN" 2.04122032885964 0 "RICE" 64 27131 1.21306 0.193146092877103
8.1 "MN" 2.09186406167839 0 "RICE" 64 27131 1.21306 0.193146092877103
4.7 "MN" 1.54756250871601 0 "RICE" 64 27131 1.21306 0.193146092877103
8.4 "MN" 2.12823170584927 0 "ROCK" 65 27133 1.69558 0.528024865192056
1.6 "MN" 0.470003629245736 0 "ROCK" 65 27133 1.69558 0.528024865192056
6 "MN" 1.79175946922805 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
1.1 "MN" 0.0953101798043249 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
11.4 "MN" 2.43361335540045 0 "ROSEAU" 66 27135 0.808928 -0.212045364648176
4.3 "MN" 1.45861502269952 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
3.6 "MN" 1.28093384546206 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
10.3 "MN" 2.33214389523559 0 "ROSEAU" 66 27135 0.808928 -0.212045364648176
3.4 "MN" 1.22377543162212 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
3.1 "MN" 1.1314021114911 0 "ROSEAU" 66 27135 0.808928 -0.212045364648176
3.6 "MN" 1.28093384546206 0 "ROSEAU" 66 27135 0.808928 -0.212045364648176
2.7 "MN" 0.993251773010283 0 "ROSEAU" 66 27135 0.808928 -0.212045364648176
4 "MN" 1.38629436111989 0 "ROSEAU" 66 27135 0.808928 -0.212045364648176
1.2 "MN" 0.182321556793955 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
1.7 "MN" 0.53062825106217 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
4.2 "MN" 1.43508452528932 1 "ROSEAU" 66 27135 0.808928 -0.212045364648176
19.3 "MN" 2.96010509591084 1 "SCOTT" 67 27139 1.06515 0.0631156343140753
9.1 "MN" 2.2082744135228 1 "SCOTT" 67 27139 1.06515 0.0631156343140753
2 "MN" 0.693147180559945 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
11.4 "MN" 2.43361335540045 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
10.2 "MN" 2.32238772029023 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
2.1 "MN" 0.741937344729377 1 "SCOTT" 67 27139 1.06515 0.0631156343140753
1.2 "MN" 0.182321556793955 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
3.2 "MN" 1.16315080980568 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
2 "MN" 0.693147180559945 1 "SCOTT" 67 27139 1.06515 0.0631156343140753
4.3 "MN" 1.45861502269952 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
2.2 "MN" 0.78845736036427 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
5.4 "MN" 1.68639895357023 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
25.2 "MN" 3.22684399451738 0 "SCOTT" 67 27139 1.06515 0.0631156343140753
5.1 "MN" 1.62924053973028 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
2.3 "MN" 0.832909122935104 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
3.2 "MN" 1.16315080980568 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
2.5 "MN" 0.916290731874155 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
2.8 "MN" 1.02961941718116 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
3.1 "MN" 1.1314021114911 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
1.6 "MN" 0.470003629245736 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
4.7 "MN" 1.54756250871601 0 "SHERBURNE" 68 27141 0.504879 -0.683436482376788
4 "MN" 1.38629436111989 0 "SIBLEY" 69 27143 1.26771 0.23721212323308
5 "MN" 1.6094379124341 0 "SIBLEY" 69 27143 1.26771 0.23721212323308
1.5 "MN" 0.405465108108164 0 "SIBLEY" 69 27143 1.26771 0.23721212323308
4.8 "MN" 1.56861591791385 0 "SIBLEY" 69 27143 1.26771 0.23721212323308
0.8 "MN" -0.22314355131421 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.5 "MN" -0.693147180559945 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.4 "MN" 0.8754687373539 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.3 "MN" 0.832909122935104 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
4.6 "MN" 1.52605630349505 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
11 "MN" 2.39789527279837 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
14.9 "MN" 2.70136121295141 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
8.6 "MN" 2.15176220325946 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
4.5 "MN" 1.50407739677627 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.9 "MN" 1.3609765531356 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.6 "MN" 0.470003629245736 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.5 "MN" -0.693147180559945 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.4 "MN" -0.916290731874155 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.5 "MN" -0.693147180559945 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
8.7 "MN" 2.16332302566054 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.6 "MN" 0.470003629245736 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.4 "MN" 0.336472236621213 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
8.7 "MN" 2.16332302566054 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
11.1 "MN" 2.40694510831829 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.1 "MN" 0.0953101798043249 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.9 "MN" -0.105360515657826 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.7 "MN" -0.356674943938732 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
4.2 "MN" 1.43508452528932 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.4 "MN" 1.22377543162212 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.1 "MN" 0.741937344729377 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.9 "MN" 1.06471073699243 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.4 "MN" 0.8754687373539 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.7 "MN" 0.53062825106217 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.8 "MN" -0.22314355131421 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
11.7 "MN" 2.45958884180371 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.8 "MN" 1.02961941718116 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.5 "MN" 1.25276296849537 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.6 "MN" 1.28093384546206 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.5 "MN" 1.25276296849537 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3 "MN" 1.09861228866811 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.2 "MN" 1.16315080980568 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.1 "MN" 1.1314021114911 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.3 "MN" 1.19392246847243 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.7 "MN" 0.53062825106217 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
5.6 "MN" 1.7227665977411 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.4 "MN" 1.22377543162212 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
32.2 "MN" 3.47196645255036 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.1 "MN" 0.0953101798043249 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.1 "MN" 0.741937344729377 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.8 "MN" -0.22314355131421 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.3 "MN" 0.262364264467491 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.1 "MN" 1.1314021114911 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
7.2 "MN" 1.97408102602201 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.4 "MN" 0.336472236621213 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.3 "MN" 0.262364264467491 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
5 "MN" 1.6094379124341 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.3 "MN" 0.832909122935104 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.4 "MN" 0.8754687373539 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.2 "MN" 0.182321556793955 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
5.4 "MN" 1.68639895357023 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.1 "MN" 0.0953101798043249 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.4 "MN" 0.336472236621213 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
7.2 "MN" 1.97408102602201 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.1 "MN" 0.0953101798043249 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.3 "MN" 1.19392246847243 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.2 "MN" 1.16315080980568 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.6 "MN" 1.28093384546206 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.8 "MN" -0.22314355131421 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.6 "MN" 0.470003629245736 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.4 "MN" 0.336472236621213 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.7 "MN" 0.993251773010283 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.3 "MN" 1.19392246847243 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.9 "MN" -0.105360515657826 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.6 "MN" -0.510825623765991 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2 "MN" 0.693147180559945 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.9 "MN" 0.641853886172395 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.9 "MN" -0.105360515657826 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
5.4 "MN" 1.68639895357023 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.1 "MN" 1.1314021114911 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.9 "MN" -0.105360515657826 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.3 "MN" 1.19392246847243 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.7 "MN" 0.53062825106217 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.1 "MN" 1.1314021114911 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.7 "MN" -0.356674943938732 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
4.3 "MN" 1.45861502269952 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.4 "MN" 0.336472236621213 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.5 "MN" 0.405465108108164 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.2 "MN" 0.78845736036427 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.4 "MN" 0.8754687373539 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.7 "MN" 0.993251773010283 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.7 "MN" 0.53062825106217 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.1 "MN" 0.0953101798043249 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 1 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.2 "MN" -1.6094379124341 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.2 "MN" 0.78845736036427 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
4.6 "MN" 1.52605630349505 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.1 "MN" 0.741937344729377 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2 "MN" 0.693147180559945 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.7 "MN" -0.356674943938732 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
6.4 "MN" 1.85629799036563 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3 "MN" 1.09861228866811 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2 "MN" 0.693147180559945 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
0.9 "MN" -0.105360515657826 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
3.3 "MN" 1.19392246847243 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
1.8 "MN" 0.587786664902119 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
2.2 "MN" 0.78845736036427 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
4.3 "MN" 1.45861502269952 0 "ST LOUIS" 70 27137 0.622088 -0.474673717150503
7.5 "MN" 2.01490302054226 0 "STEARNS" 71 27145 1.12344 0.116395406677788
6.4 "MN" 1.85629799036563 0 "STEARNS" 71 27145 1.12344 0.116395406677788
8.3 "MN" 2.11625551480255 0 "STEARNS" 71 27145 1.12344 0.116395406677788
2.1 "MN" 0.741937344729377 0 "STEARNS" 71 27145 1.12344 0.116395406677788
3.3 "MN" 1.19392246847243 0 "STEARNS" 71 27145 1.12344 0.116395406677788
1.3 "MN" 0.262364264467491 0 "STEARNS" 71 27145 1.12344 0.116395406677788
5 "MN" 1.6094379124341 0 "STEARNS" 71 27145 1.12344 0.116395406677788
1 "MN" 0 1 "STEARNS" 71 27145 1.12344 0.116395406677788
7 "MN" 1.94591014905531 0 "STEARNS" 71 27145 1.12344 0.116395406677788
5.7 "MN" 1.7404661748405 0 "STEARNS" 71 27145 1.12344 0.116395406677788
10.1 "MN" 2.31253542384721 0 "STEARNS" 71 27145 1.12344 0.116395406677788
6.6 "MN" 1.88706964903238 0 "STEARNS" 71 27145 1.12344 0.116395406677788
2.6 "MN" 0.955511445027436 1 "STEARNS" 71 27145 1.12344 0.116395406677788
3.3 "MN" 1.19392246847243 0 "STEARNS" 71 27145 1.12344 0.116395406677788
1.5 "MN" 0.405465108108164 1 "STEARNS" 71 27145 1.12344 0.116395406677788
5 "MN" 1.6094379124341 0 "STEARNS" 71 27145 1.12344 0.116395406677788
7.4 "MN" 2.00148000021012 0 "STEARNS" 71 27145 1.12344 0.116395406677788
14.5 "MN" 2.67414864942653 0 "STEARNS" 71 27145 1.12344 0.116395406677788
1.8 "MN" 0.587786664902119 0 "STEARNS" 71 27145 1.12344 0.116395406677788
7.4 "MN" 2.00148000021012 0 "STEARNS" 71 27145 1.12344 0.116395406677788
2.6 "MN" 0.955511445027436 0 "STEARNS" 71 27145 1.12344 0.116395406677788
3.7 "MN" 1.30833281965018 0 "STEARNS" 71 27145 1.12344 0.116395406677788
1.9 "MN" 0.641853886172395 0 "STEARNS" 71 27145 1.12344 0.116395406677788
2.2 "MN" 0.78845736036427 1 "STEARNS" 71 27145 1.12344 0.116395406677788
5 "MN" 1.6094379124341 0 "STEARNS" 71 27145 1.12344 0.116395406677788
7.3 "MN" 1.98787434815435 0 "STEELE" 72 27147 1.30971 0.269805738660408
3.7 "MN" 1.30833281965018 0 "STEELE" 72 27147 1.30971 0.269805738660408
2.9 "MN" 1.06471073699243 0 "STEELE" 72 27147 1.30971 0.269805738660408
4.4 "MN" 1.48160454092422 0 "STEELE" 72 27147 1.30971 0.269805738660408
8.4 "MN" 2.12823170584927 0 "STEELE" 72 27147 1.30971 0.269805738660408
5.1 "MN" 1.62924053973028 0 "STEELE" 72 27147 1.30971 0.269805738660408
3.6 "MN" 1.28093384546206 0 "STEELE" 72 27147 1.30971 0.269805738660408
1.5 "MN" 0.405465108108164 0 "STEELE" 72 27147 1.30971 0.269805738660408
8.6 "MN" 2.15176220325946 0 "STEELE" 72 27147 1.30971 0.269805738660408
10.6 "MN" 2.36085400111802 0 "STEELE" 72 27147 1.30971 0.269805738660408
8 "MN" 2.07944154167984 0 "STEVENS" 73 27149 1.60124 0.470778329088307
4.5 "MN" 1.50407739677627 0 "STEVENS" 73 27149 1.60124 0.470778329088307
3 "MN" 1.09861228866811 0 "SWIFT" 74 27151 1.37167 0.316028975591628
2.4 "MN" 0.8754687373539 0 "SWIFT" 74 27151 1.37167 0.316028975591628
1.5 "MN" 0.405465108108164 0 "SWIFT" 74 27151 1.37167 0.316028975591628
4.8 "MN" 1.56861591791385 0 "SWIFT" 74 27151 1.37167 0.316028975591628
6.8 "MN" 1.91692261218206 0 "TODD" 75 27153 0.95424 -0.0468400668458182
2.1 "MN" 0.741937344729377 0 "TODD" 75 27153 0.95424 -0.0468400668458182
6 "MN" 1.79175946922805 1 "TODD" 75 27153 0.95424 -0.0468400668458182
2.9 "MN" 1.06471073699243 1 "TRAVERSE" 76 27155 1.64476 0.497594476916848
6.7 "MN" 1.90210752639692 0 "TRAVERSE" 76 27155 1.64476 0.497594476916848
19.3 "MN" 2.96010509591084 0 "TRAVERSE" 76 27155 1.64476 0.497594476916848
4 "MN" 1.38629436111989 0 "TRAVERSE" 76 27155 1.64476 0.497594476916848
5.9 "MN" 1.77495235091167 0 "WABASHA" 77 27157 1.16193 0.150082415651304
9 "MN" 2.19722457733622 0 "WABASHA" 77 27157 1.16193 0.150082415651304
8.4 "MN" 2.12823170584927 0 "WABASHA" 77 27157 1.16193 0.150082415651304
1.1 "MN" 0.0953101798043249 1 "WABASHA" 77 27157 1.16193 0.150082415651304
3.1 "MN" 1.1314021114911 0 "WABASHA" 77 27157 1.16193 0.150082415651304
11.5 "MN" 2.4423470353692 0 "WABASHA" 77 27157 1.16193 0.150082415651304
9.6 "MN" 2.26176309847379 0 "WABASHA" 77 27157 1.16193 0.150082415651304
2.9 "MN" 1.06471073699243 0 "WADENA" 78 27159 0.510671 -0.672029731746026
0.7 "MN" -0.356674943938732 1 "WADENA" 78 27159 0.510671 -0.672029731746026
3.2 "MN" 1.16315080980568 1 "WADENA" 78 27159 0.510671 -0.672029731746026
4.7 "MN" 1.54756250871601 0 "WADENA" 78 27159 0.510671 -0.672029731746026
4.8 "MN" 1.56861591791385 0 "WADENA" 78 27159 0.510671 -0.672029731746026
0.4 "MN" -0.916290731874155 0 "WASECA" 79 27161 1.23666 0.212414197101124
9.3 "MN" 2.23001440015921 0 "WASECA" 79 27161 1.23666 0.212414197101124
1.7 "MN" 0.53062825106217 0 "WASECA" 79 27161 1.23666 0.212414197101124
0.9 "MN" -0.105360515657826 1 "WASECA" 79 27161 1.23666 0.212414197101124
10.2 "MN" 2.32238772029023 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
7.7 "MN" 2.04122032885964 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
2.2 "MN" 0.78845736036427 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
6.5 "MN" 1.87180217690159 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
12.2 "MN" 2.50143595173921 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
4.6 "MN" 1.52605630349505 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
6.2 "MN" 1.82454929205105 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
6.5 "MN" 1.87180217690159 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
2.8 "MN" 1.02961941718116 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.9 "MN" 0.641853886172395 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.2 "MN" 0.182321556793955 1 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
2.4 "MN" 0.8754687373539 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1 "MN" 0 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.2 "MN" 0.182321556793955 1 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.6 "MN" 0.470003629245736 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
0.8 "MN" -0.22314355131421 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.7 "MN" 0.53062825106217 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
4.7 "MN" 1.54756250871601 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.7 "MN" 0.53062825106217 1 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
3.3 "MN" 1.19392246847243 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
0.8 "MN" -0.22314355131421 1 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
9.8 "MN" 2.28238238567653 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
5.3 "MN" 1.66770682055808 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
8.5 "MN" 2.14006616349627 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.9 "MN" 0.641853886172395 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
6.6 "MN" 1.88706964903238 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
3.8 "MN" 1.33500106673234 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
5.9 "MN" 1.77495235091167 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
4.9 "MN" 1.58923520511658 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
2.5 "MN" 0.916290731874155 1 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
10.7 "MN" 2.37024374146786 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
2.4 "MN" 0.8754687373539 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
2.1 "MN" 0.741937344729377 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
4.7 "MN" 1.54756250871601 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
3.7 "MN" 1.30833281965018 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
13.4 "MN" 2.59525470695687 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
2.9 "MN" 1.06471073699243 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
4.3 "MN" 1.45861502269952 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
3.8 "MN" 1.33500106673234 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.8 "MN" 0.587786664902119 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.5 "MN" 0.405465108108164 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.8 "MN" 0.587786664902119 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
1.3 "MN" 0.262364264467491 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
6.6 "MN" 1.88706964903238 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
20.4 "MN" 3.01553490085017 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
6 "MN" 1.79175946922805 0 "WASHINGTON" 80 27163 0.862876 -0.147484283042756
13.8 "MN" 2.62466859216316 0 "WATONWAN" 81 27165 1.2011 0.183237803578308
10.2 "MN" 2.32238772029023 1 "WATONWAN" 81 27165 1.2011 0.183237803578308
5.7 "MN" 1.7404661748405 1 "WATONWAN" 81 27165 1.2011 0.183237803578308
9.3 "MN" 2.23001440015921 0 "WILKIN" 82 27167 1.26622 0.236036084296147
3.4 "MN" 1.22377543162212 0 "WINONA" 83 27169 1.58917 0.463211867357523
4.1 "MN" 1.41098697371026 0 "WINONA" 83 27169 1.58917 0.463211867357523
11.6 "MN" 2.45100509811232 0 "WINONA" 83 27169 1.58917 0.463211867357523
7.2 "MN" 1.97408102602201 0 "WINONA" 83 27169 1.58917 0.463211867357523
4.7 "MN" 1.54756250871601 0 "WINONA" 83 27169 1.58917 0.463211867357523
1.8 "MN" 0.587786664902119 1 "WINONA" 83 27169 1.58917 0.463211867357523
0.7 "MN" -0.356674943938732 1 "WINONA" 83 27169 1.58917 0.463211867357523
